url,actual_label,predicted_label,error_type,phishing_score,url_length,hostname_length,path_length,query_length,path_depth,query_parameter_count,subdomain_count,uses_https,has_ip_host,has_port,has_query,digit_count,special_char_count,digit_ratio,special_char_ratio,hostname_digit_ratio,entropy,suspicious_keyword_count
https://www.northwestscience.org/,0,1,false_positive,0.5040916949706454,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,3.763646770676926,0
https://www.consumer-voice.org/,0,1,false_positive,0.763056949348159,31,22,1,0,0,0,1,1,0,0,0,0,7,0.0,0.22580645161290322,0.0,4.106949132758152,0
https://www.howardcountymd.gov/Departments/Health,0,1,false_positive,0.7046707216209823,49,22,19,0,2,0,1,1,0,0,0,0,7,0.0,0.14285714285714285,0.0,4.297784843850294,0
https://www.thecoreinstitute.com/,0,1,false_positive,0.5060241334733214,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,3.77850207357611,0
https://brightonmuseums.org.uk/royalpavilion/,0,1,false_positive,0.8667562585755079,45,22,15,0,1,0,0,1,0,0,0,0,7,0.0,0.15555555555555556,0.0,4.252421151644845,0
https://www.scribebiosciences.com/,0,1,false_positive,0.5185426828784726,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.822181958642873,0
https://www.zentrallabor.com/,0,1,false_positive,0.6542470615343617,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,4.021268494903765,0
https://loniis.ru/en/,0,1,false_positive,0.7301209710226125,21,9,4,0,1,0,0,1,0,0,0,0,6,0.0,0.2857142857142857,0.0,3.630412660873998,0
https://www.clearskymd.com/,0,1,false_positive,0.6627657473659881,27,18,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2222222222222222,0.0,4.032303242743954,0
https://www.westlakelibrary.org/,0,1,false_positive,0.6327197534593931,32,23,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1875,0.0,3.9917292966721747,0
http://axieinfi-nity.github.io,1,0,false_negative,0.12322173250573347,30,23,0,0,0,0,1,0,0,0,0,0,6,0.0,0.2,0.0,3.8565647621309544,0
https://www.akronlibrary.org/,0,1,false_positive,0.6386665771710874,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,3.9783335811852645,0
https://www.southernhealth.nhs.uk/locations/romsey-hospital/?entryid130=163079,0,1,false_positive,0.8281243938859704,78,25,27,17,2,1,2,1,0,0,1,9,12,0.11538461538461539,0.15384615384615385,0.0,4.613355546747998,0
https://www.hsiritherapeutics.com/,0,1,false_positive,0.5129972079993538,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.8588029144615943,0
https://community-impact-inc.com/,0,1,false_positive,0.8466166461712266,33,24,1,0,0,0,0,1,0,0,0,0,7,0.0,0.21212121212121213,0.0,3.7865221495303647,0
https://www.adaptivedesign.org/,0,1,false_positive,0.6206704511774932,31,22,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,3.9779168746936358,0
https://www.mindbodysolutions.org/,0,1,false_positive,0.7248648525767676,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,4.057476076289932,0
http://new.valadar.ru/shiftlessly/derivator,1,0,false_negative,0.0786117106374361,43,14,22,0,2,0,1,0,0,0,0,0,7,0.0,0.16279069767441862,0.0,4.117784231295344,0
https://medecine-pharmacie.univ-rouen.fr/cbg-cancer-and-brain-genomics-umr-1245-679263.kjsp,0,1,false_positive,0.7206289608845299,91,32,51,0,1,0,1,1,0,0,0,10,16,0.10989010989010989,0.17582417582417584,0.0,4.641359888658785,0
https://institut.groenemeyer.com/?language=en,0,1,false_positive,0.6494742660666204,45,24,1,11,0,1,1,1,0,0,1,0,8,0.0,0.17777777777777778,0.0,4.144537752260993,0
https://www.pakistanarmy.gov.pk/AWPReview/TextContent.aspx?pId=276,0,1,false_positive,0.5972885703686864,66,23,27,7,2,1,1,1,0,0,1,3,11,0.045454545454545456,0.16666666666666666,0.0,4.731830627190416,0
https://www.txhcserveoutdoors.org/,0,1,false_positive,0.5450280379222532,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.881005488054637,0
https://kingston-college.ac.uk/,0,1,false_positive,0.7346907710761242,31,22,1,0,0,0,0,1,0,0,0,0,7,0.0,0.22580645161290322,0.0,4.0667842134731025,0
https://www.mountainviewcollege.edu/Pages/default.aspx,0,1,false_positive,0.5774512420663411,54,27,19,0,2,0,1,1,0,0,0,0,8,0.0,0.14814814814814814,0.0,4.300640742663824,0
https://stvincentsclinic.com.au/home,0,1,false_positive,0.761305308997834,36,23,5,0,1,0,0,1,0,0,0,0,6,0.0,0.16666666666666666,0.0,3.9193819456463705,0
http://hasspetroleum.co/dh/Dh_correct_address.html,1,0,false_negative,0.16082442014530798,50,16,27,0,2,0,0,0,0,0,0,0,9,0.0,0.18,0.0,4.014177320667443,0
https://www.univ-orleans.fr/fr/p2e,0,1,false_positive,0.7824917921578772,34,19,7,0,2,0,1,1,0,0,0,1,8,0.029411764705882353,0.23529411764705882,0.0,4.160704752887782,0
https://www.precisionspineinc.com/,0,1,false_positive,0.5092487509729787,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.7777768114567865,0
https://idmlode.weebly.com/,1,0,false_negative,0.48106337413774164,27,18,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2222222222222222,0.0,3.9582291686698787,0
https://www.maison-orbey.de/wp-content/plugins/xleet/b/g/index2.php,1,0,false_negative,0.48156262997767124,67,19,40,0,6,0,1,1,0,0,0,1,14,0.014925373134328358,0.208955223880597,0.0,4.34432431827432,0
https://education.ky.gov/,0,1,false_positive,0.7567348687909577,25,16,1,0,0,0,1,1,0,0,0,0,6,0.0,0.24,0.0,4.103465189601645,0
https://www.londonhydro.com/site/#!/,0,1,false_positive,0.5365423372416899,36,19,6,0,1,0,1,1,0,0,0,0,10,0.0,0.2777777777777778,0.0,4.083274571476652,0
https://www.uacosendai-edu.net/,0,1,false_positive,0.6206479917025092,31,22,1,0,0,0,1,1,0,0,0,0,7,0.0,0.22580645161290322,0.0,3.953565664946427,0
http://i-looks.com/wp-content/plugins/wp-automatic/uncoordinated/residing,1,0,false_negative,0.21695863579629107,73,11,55,0,5,0,0,0,0,0,0,0,12,0.0,0.1643835616438356,0.0,4.21032690977256,0
https://www.thechicagoschool.edu/chicago/,0,1,false_positive,0.5873161730542088,41,24,9,0,1,0,1,1,0,0,0,0,7,0.0,0.17073170731707318,0.0,3.876355517954656,0
https://rakuten-med.com/,0,1,false_positive,0.7482053092579971,24,15,1,0,0,0,0,1,0,0,0,0,6,0.0,0.25,0.0,4.0220552088742005,0
https://mlr.baden-wuerttemberg.de/de/startseite/,0,1,false_positive,0.5862289937042285,48,25,15,0,2,0,1,1,0,0,0,0,9,0.0,0.1875,0.0,3.9022354187801773,0
https://www.zorgvoorinnoveren.nl/,0,1,false_positive,0.5518412201996189,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,3.884858891889048,0
http://evri-tags.click,1,0,false_negative,0.2465096261372179,22,15,0,0,0,0,0,0,0,0,0,0,5,0.0,0.22727272727272727,0.0,3.970573095811684,0
https://www.prometheusbiosciences.com/,0,1,false_positive,0.6934057969082541,38,29,1,0,0,0,1,1,0,0,0,0,6,0.0,0.15789473684210525,0.0,3.9380738947378657,0
https://www.velocitybiogroup.com/,0,1,false_positive,0.7996982916805463,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,4.1272831343132905,0
https://haselmeier.com/en/,0,1,false_positive,0.6316285367378164,26,14,4,0,1,0,0,1,0,0,0,0,6,0.0,0.23076923076923078,0.0,3.7773627950641684,0
https://www.usptechnologies.com/,0,1,false_positive,0.5919609618934167,32,23,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1875,0.0,3.944548827786958,0
https://www.masqueliers.com/,0,1,false_positive,0.6349561183590634,28,19,1,0,0,0,1,1,0,0,0,0,6,0.0,0.21428571428571427,0.0,4.012188403968661,0
https://www.mountsinai.org/locations/queens/about,0,1,false_positive,0.7267832163958888,49,18,23,0,3,0,1,1,0,0,0,0,8,0.0,0.16326530612244897,0.0,4.107598182238386,0
https://www.sharing-knowledge.org/,0,1,false_positive,0.8076804713676311,34,25,1,0,0,0,1,1,0,0,0,0,7,0.0,0.20588235294117646,0.0,4.101881223476018,0
https://www.disabilityrights-cdr.org/,0,1,false_positive,0.8506563394843302,37,28,1,0,0,0,1,1,0,0,0,0,7,0.0,0.1891891891891892,0.0,4.046762824854522,0
https://y-e-tt-l.blingme.co.za/,1,0,false_negative,0.339209511693557,31,22,1,0,0,0,1,1,0,0,0,0,10,0.0,0.3225806451612903,0.0,4.106949132758151,0
https://www.photoswitchbio.com/,0,1,false_positive,0.5069877354449198,31,22,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,3.5506551812150384,0
https://www.rodmanlibrary.com/,0,1,false_positive,0.7855055342584683,30,21,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2,0.0,4.0980685120588385,0
https://vertiver.com/#firstPage,0,1,false_positive,0.5179054505383542,31,12,1,0,0,0,0,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,4.042433003725893,0
https://iasr2015.wordpress.com/english/,0,1,false_positive,0.9768865723934106,39,22,9,0,1,0,1,1,0,0,0,4,7,0.10256410256410256,0.1794871794871795,0.18181818181818182,4.301696373308395,0
https://www.missoulapubliclibrary.org/,0,1,false_positive,0.8185847242071204,38,29,1,0,0,0,1,1,0,0,0,0,6,0.0,0.15789473684210525,0.0,4.12873474994409,0
https://www.institut-holzbau.de/,0,1,false_positive,0.738106931176362,32,23,1,0,0,0,1,1,0,0,0,0,7,0.0,0.21875,0.0,4.027518266288633,0
https://wertywerqwse.weebly.com/,1,0,false_negative,0.4691582730901832,32,23,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1875,0.0,3.8400182662886326,0
https://www.formatherapeutics.com/,0,1,false_positive,0.6367354471115929,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.984234164652489,0
https://www.signumbiosciences.com/,0,1,false_positive,0.6067832109418967,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.9398290174664026,0
https://www.unitedwaysei.org/,0,1,false_positive,0.6386665771710874,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,3.9783335811852645,0
https://www.silverlakeresearch.com/,0,1,false_positive,0.6794717855416286,35,26,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17142857142857143,0.0,4.014438730983426,0
https://barwis.com/first-step-foundation/,0,1,false_positive,0.6657995473551916,41,10,23,0,1,0,0,1,0,0,0,0,8,0.0,0.1951219512195122,0.0,4.159517480745797,0
https://www.hidenanalytical.com/,0,1,false_positive,0.6298183786384862,32,23,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1875,0.0,4.030639062229566,0
https://mosestaylorfoundation.org/eotc/,0,1,false_positive,0.8501063738879369,39,25,6,0,1,0,0,1,0,0,0,0,6,0.0,0.15384615384615385,0.0,4.057855988582063,0
https://www.smithsinterconnect.com/homepage,0,1,false_positive,0.7681791728937923,43,26,9,0,1,0,1,1,0,0,0,0,6,0.0,0.13953488372093023,0.0,3.946061487452224,0
https://www.semafora-systems.com/,0,1,false_positive,0.7599095962697571,33,24,1,0,0,0,1,1,0,0,0,0,7,0.0,0.21212121212121213,0.0,3.873812589567827,0
https://www.conservatorisuperiorcastello.com/,0,1,false_positive,0.8577346738107046,45,36,1,0,0,0,1,1,0,0,0,0,6,0.0,0.13333333333333333,0.0,4.055648863372104,0
https://www.softimagingllc.com/,0,1,false_positive,0.6206704511774932,31,22,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,3.9779168746936358,0
https://saving-sight.org/,0,1,false_positive,0.7110470319291684,25,16,1,0,0,0,0,1,0,0,0,0,6,0.0,0.24,0.0,3.723074189428569,0
https://www.wiley.com/en-us,0,1,false_positive,0.5215616154722373,27,13,6,0,1,0,1,1,0,0,0,0,7,0.0,0.25925925925925924,0.0,3.986187965046305,0
https://www.uhnresearch.ca/institutes/tgri,0,1,false_positive,0.5295151524908929,42,18,16,0,2,0,1,1,0,0,0,0,7,0.0,0.16666666666666666,0.0,3.837931410513421,0
https://www.accessibility.nl/english,0,1,false_positive,0.6747046634502175,36,20,8,0,1,0,1,1,0,0,0,0,6,0.0,0.16666666666666666,0.0,3.919381945646371,0
https://cm.chifww1.sa.com/,1,0,false_negative,0.017558444742522782,26,17,1,0,0,0,2,1,0,0,0,1,7,0.038461538461538464,0.2692307692307692,0.058823529411764705,3.7671834678914604,0
https://www.debeersgroup.com/,0,1,false_positive,0.5478640172698723,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,3.9523029776623857,0
https://www.tiomatherapeutics.com/,0,1,false_positive,0.532452315074232,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,3.878068268345524,0
http://www.maxinet.com.ve/personas/,1,0,false_negative,0.013531832446527592,35,18,10,0,1,0,1,0,0,0,0,0,8,0.0,0.22857142857142856,0.0,4.014438730983426,0
https://deshock.com/jp/,1,0,false_negative,0.3276560460312936,23,11,4,0,1,0,0,1,0,0,0,0,6,0.0,0.2608695652173913,0.0,3.6539967386657093,0
https://www.baselgovernance.org/,0,1,false_positive,0.7342397687282812,32,23,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1875,0.0,4.054229296672174,0
https://www.namesforlife.com/,0,1,false_positive,0.668018230493357,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,4.0472990984266435,0
https://www.cnhindustrial.com/,0,1,false_positive,0.650678420920693,30,21,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2,0.0,4.031401845392171,0
https://www.myteamtriumph-wi.org/,0,1,false_positive,0.7452968258212505,33,24,1,0,0,0,1,1,0,0,0,0,7,0.0,0.21212121212121213,0.0,3.968340331348546,0
https://endoprotech-inc.business.site/,0,1,false_positive,0.8487769025939241,38,29,1,0,0,0,1,1,0,0,0,0,7,0.0,0.18421052631578946,0.0,3.882814277103395,0
https://vascular-flow.com/,0,1,false_positive,0.801112627507365,26,17,1,0,0,0,0,1,0,0,0,0,6,0.0,0.23076923076923078,0.0,4.056020968057881,0
https://www.grupposcienziamachinale.com/,0,1,false_positive,0.872826972456375,40,31,1,0,0,0,1,1,0,0,0,0,6,0.0,0.15,0.0,4.208694969562842,0
http://myhermes0de.cc,1,0,false_negative,0.21064323250663114,21,14,0,0,0,0,0,0,0,0,0,1,4,0.047619047619047616,0.19047619047619047,0.07142857142857142,3.689703732199547,0
https://www.girlsnotbrides.org/,0,1,false_positive,0.5044827791918883,31,22,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,3.9292144551992183,0
https://www.tissue-regeneration.at/,0,1,false_positive,0.7870798317990142,35,26,1,0,0,0,1,1,0,0,0,0,7,0.0,0.2,0.0,3.8757315032041877,0
https://camptwinlakes.org/,0,1,false_positive,0.531592858398994,26,17,1,0,0,0,0,1,0,0,0,0,5,0.0,0.19230769230769232,0.0,4.103909910282363,0
https://atos.net/nl/nederland,0,1,false_positive,0.641472328820463,29,8,13,0,2,0,0,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,3.590571081259866,0
https://www.jersbuffalo.org/,0,1,false_positive,0.6707110314738384,28,19,1,0,0,0,1,1,0,0,0,0,6,0.0,0.21428571428571427,0.0,4.039148671903072,0
https://www.museumspaedagogik.org/,0,1,false_positive,0.7248648525767676,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,4.057476076289932,0
https://www.microtransponder.com/,0,1,false_positive,0.6194923759344707,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,3.960320255394292,0
https://www.impact-innovations.com/,0,1,false_positive,0.7870798317990142,35,26,1,0,0,0,1,1,0,0,0,0,7,0.0,0.2,0.0,3.8785848023501845,0
https://www.bioregional.com/,0,1,false_positive,0.7764193116496546,28,19,1,0,0,0,1,1,0,0,0,0,6,0.0,0.21428571428571427,0.0,4.0836169753972325,0
https://www.karen-horney-institut.de/,0,1,false_positive,0.9592475736865461,37,28,1,0,0,0,1,1,0,0,0,0,8,0.0,0.21621621621621623,0.0,4.0573130823021755,0
https://www.hyundai-steel.com/en/,0,1,false_positive,0.5783679415828132,33,21,4,0,1,0,1,1,0,0,0,0,8,0.0,0.24242424242424243,0.0,4.12728313431329,0
https://tpfranchiseengagements.com/,1,0,false_negative,0.3704765878026938,35,26,1,0,0,0,0,1,0,0,0,0,5,0.0,0.14285714285714285,0.0,3.9217212310452405,0
https://www.piezoacademy.net/,0,1,false_positive,0.6516318728824999,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,3.9952378913808873,0
https://www.firstroboticscanada.org/,0,1,false_positive,0.6861185479540116,36,27,1,0,0,0,1,1,0,0,0,0,6,0.0,0.16666666666666666,0.0,3.988554862192845,0
http://begin.entrezor.com,1,0,false_negative,0.030983445912441225,25,18,0,0,0,0,1,0,0,0,0,0,5,0.0,0.2,0.0,3.8634651896016465,0
https://www.hopkinsmedicine.org/johns_hopkins_bayview/,0,1,false_positive,0.6285288407947017,54,23,23,0,1,0,1,1,0,0,0,0,9,0.0,0.16666666666666666,0.0,4.3267501784826585,0
https://exodusverification.com,1,0,false_negative,0.21063736064212804,30,22,0,0,0,0,0,1,0,0,0,0,4,0.0,0.13333333333333333,0.0,4.164735178725505,0
https://lacell-usa.com/,0,1,false_positive,0.7274082503269439,23,14,1,0,0,0,0,1,0,0,0,0,6,0.0,0.2608695652173913,0.0,3.7622673906514947,0
https://www.globalquakemodel.org/,0,1,false_positive,0.8273824877951502,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,4.165013816065913,0
https://webbuckeye.weebly.com/,1,0,false_negative,0.43772943185332047,30,21,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2,0.0,3.8695767463163935,0
https://hahn-institute.de/en,0,1,false_positive,0.6149171834665311,28,17,3,0,1,0,0,1,0,0,0,0,6,0.0,0.21428571428571427,0.0,3.57059811909008,0
https://www.estrellamountain.edu/,0,1,false_positive,0.643637542411291,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,4.006071013101169,0
https://sustainability-innovation.asu.edu/caplter,0,1,false_positive,0.853520842415832,49,33,8,0,1,0,1,1,0,0,0,0,7,0.0,0.14285714285714285,0.0,4.099631661308525,0
https://www.freie-hochschule-stuttgart.de,0,1,false_positive,0.7233078136639962,41,33,0,0,0,0,1,1,0,0,0,0,7,0.0,0.17073170731707318,0.0,4.064392248309453,0
https://www1.montpellier.inra.fr/wp-inra/bpmp/en/,0,1,false_positive,0.5182904042818697,49,24,17,0,3,0,2,1,0,0,0,1,11,0.02040816326530612,0.22448979591836735,0.041666666666666664,4.060853405596481,0
https://www.fondationarcad.org/en/,0,1,false_positive,0.5294254264537588,34,22,4,0,1,0,1,1,0,0,0,0,7,0.0,0.20588235294117646,0.0,3.9764499732851237,0
https://www.iresearchatlanta.com/,0,1,false_positive,0.5637708475353794,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,3.907734270742486,0
https://group.vattenfall.com/uk/,0,1,false_positive,0.5856584222455253,32,20,4,0,1,0,1,1,0,0,0,0,7,0.0,0.21875,0.0,4.125,0
https://www.lwk-niedersachsen.de/,0,1,false_positive,0.7452968258212505,33,24,1,0,0,0,1,1,0,0,0,0,7,0.0,0.21212121212121213,0.0,3.9683403313485464,0
https://gov-uk-dvlaservices.com,1,0,false_negative,0.43367842998910083,31,23,0,0,0,0,0,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,4.260332600569877,0
https://www.dresden-elektronik.de/,0,1,false_positive,0.7537147872661842,34,25,1,0,0,0,1,1,0,0,0,0,7,0.0,0.20588235294117646,0.0,3.892486650571202,0
http://testingmfa.com,1,0,false_negative,0.204489223165247,21,14,0,0,0,0,0,0,0,0,0,0,4,0.0,0.19047619047619047,0.0,3.820888851350188,0
https://www.idquantique.com/,0,1,false_positive,0.6349561183590634,28,19,1,0,0,0,1,1,0,0,0,0,6,0.0,0.21428571428571427,0.0,4.012188403968661,0
https://vhscotland.org.uk/,0,1,false_positive,0.5248731155962699,26,17,1,0,0,0,0,1,0,0,0,0,6,0.0,0.23076923076923078,0.0,4.0269868333592855,0
https://www.touchingtinylives.org/,0,1,false_positive,0.7759111054634049,34,25,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17647058823529413,0.0,4.0796786498829745,0
https://fysio.dk/in-english/,0,1,false_positive,0.6350378565009578,28,8,12,0,1,0,0,1,0,0,0,0,7,0.0,0.25,0.0,3.967720100474499,0
https://www.rochalindustries.com/,0,1,false_positive,0.7892054897020094,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,4.104407755459851,0
https://www.hka-hannover.de/startseite/,0,1,false_positive,0.5744182121544983,39,19,12,0,1,0,1,1,0,0,0,0,8,0.0,0.20512820512820512,0.0,3.935935796218897,0
http://www.alliance-instruments.com/cl50-AMS-France.html,0,1,false_positive,0.5082950364212597,56,28,21,0,1,0,1,0,0,0,0,2,10,0.03571428571428571,0.17857142857142858,0.0,4.434250404386514,0
https://www.smibciosec.alviniao.com,1,0,false_negative,0.3184767535823111,35,27,0,0,0,0,2,1,0,0,0,0,6,0.0,0.17142857142857143,0.0,3.9928705166358984,0
https://geco-moldes.pt/,0,1,false_positive,0.7274082503269439,23,14,1,0,0,0,0,1,0,0,0,0,6,0.0,0.2608695652173913,0.0,3.7622673906514947,0
https://www.hl7.org/about/hl7europeoffice.cfm?ref=nav,0,1,false_positive,0.5292842533106057,53,11,26,7,2,1,1,1,0,0,1,2,10,0.03773584905660377,0.18867924528301888,0.09090909090909091,4.4491574826609845,0
https://www.browncountylibrary.org/,0,1,false_positive,0.6887111553123223,35,26,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17142857142857143,0.0,4.0360069453309535,0
https://hospitaligualada.csa.cat/,0,1,false_positive,0.5059676340470918,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,3.680165331217427,0
https://www.printedelectronics.com/,0,1,false_positive,0.6663355921256465,35,26,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17142857142857143,0.0,3.9572958738405695,0
https://www.jamestowneducationfoundation.org/,0,1,false_positive,0.9079397423367078,45,36,1,0,0,0,1,1,0,0,0,0,6,0.0,0.13333333333333333,0.0,4.142318519591885,0
https://clore-foundation.org.il/,0,1,false_positive,0.7775860809214602,32,23,1,0,0,0,0,1,0,0,0,0,7,0.0,0.21875,0.0,4.140319531114783,0
http://leec.univ-paris13.fr,0,1,false_positive,0.6408721285149696,27,20,0,0,0,0,1,0,0,0,0,2,6,0.07407407407407407,0.2222222222222222,0.1,4.236368983644952,0
https://tt.reviewshake.com/index.php,1,0,false_negative,0.27170914479126823,36,18,10,0,1,0,1,1,0,0,0,0,7,0.0,0.19444444444444445,0.0,4.086048612313037,0
https://www.unitedcharitable.org/,0,1,false_positive,0.8255542722216093,33,24,1,0,0,0,1,1,0,0,0,0,6,0.0,0.18181818181818182,0.0,4.150158513166728,0
https://www.kelliherinsured.com/,0,1,false_positive,0.7954925021150889,32,23,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1875,0.0,4.116729296672174,0
https://www.trividiahealth.com/,0,1,false_positive,0.5703277737342983,31,22,1,0,0,0,1,1,0,0,0,0,6,0.0,0.1935483870967742,0.0,3.953565664946427,0
https://www.tdicinsurance.com/,0,1,false_positive,0.6402723747364852,30,21,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2,0.0,4.0062389286533895,0
https://www.duerrdental.com/en/home/?changeLang=1,0,1,false_positive,0.7823693365772267,49,19,9,12,2,1,1,1,0,0,1,1,10,0.02040816326530612,0.20408163265306123,0.0,4.303713293961586,0
https://www.alcatel-lucent.com/us/directory,0,1,false_positive,0.6699829731094963,43,22,13,0,2,0,1,1,0,0,0,0,8,0.0,0.18604651162790697,0.0,4.1733739877037905,0
https://mcc.iavalley.edu/,0,1,false_positive,0.5816098107559352,25,16,1,0,0,0,1,1,0,0,0,0,6,0.0,0.24,0.0,3.973660689688185,0
http://resgatedepontos.sa.com/,1,0,false_negative,0.0209767180086078,30,22,1,0,0,0,1,0,0,0,0,0,6,0.0,0.2,0.0,3.8062389286533893,0
https://www.lucchiniidromeccanica.it/,0,1,false_positive,0.6613913473348108,37,28,1,0,0,0,1,1,0,0,0,0,6,0.0,0.16216216216216217,0.0,3.980157596565058,0
https://npcs.pages.dev/,1,0,false_negative,0.029222108446951913,23,14,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2608695652173913,0.0,3.6424896731661263,0
https://wallopku.vercel.app/,1,0,false_negative,0.43512232788863664,28,19,1,0,0,0,1,1,0,0,0,0,6,0.0,0.21428571428571427,0.0,3.8962915290459277,0
https://dissas.click/,1,0,false_negative,0.1447507858450168,21,12,1,0,0,0,0,1,0,0,0,0,5,0.0,0.23809523809523808,0.0,3.4992275417233563,0
https://www.hochschule-kirchenmusik.de,0,1,false_positive,0.5787609031122735,38,30,0,0,0,0,1,1,0,0,0,0,6,0.0,0.15789473684210525,0.0,4.1261067112569885,0
https://gutidentity.com/wp-manager/sitemapproton/wp-customize-background/others/index.html,1,0,false_negative,0.4904454493336549,90,15,67,0,5,0,0,1,0,0,0,0,13,0.0,0.14444444444444443,0.0,4.415650848300132,0
https://www.thalesgroup.com/en/united-kingdom,0,1,false_positive,0.6365262245322001,45,19,18,0,2,0,1,1,0,0,0,0,8,0.0,0.17777777777777778,0.0,4.313640873915143,0
https://covid19-sciencetable.ca/,0,1,false_positive,0.9587303636380621,32,23,1,0,0,0,0,1,0,0,0,2,6,0.0625,0.1875,0.08695652173913043,4.116729296672174,0
https://kipac.stanford.edu/,0,1,false_positive,0.6627657473659881,27,18,1,0,0,0,1,1,0,0,0,0,6,0.0,0.2222222222222222,0.0,4.032303242743954,0
https://www.unlimitedabilities.org/,0,1,false_positive,0.7685406879384514,35,26,1,0,0,0,1,1,0,0,0,0,6,0.0,0.17142857142857143,0.0,4.068728288980287,0
https://www.landbruksdirektoratet.no/en/,0,1,false_positive,0.6923609591083195,40,28,4,0,1,0,1,1,0,0,0,0,7,0.0,0.175,0.0,4.056198332810094,0
https://app.programadepontos.click,1,0,false_negative,0.24115119116139783,34,26,0,0,0,0,1,1,0,0,0,0,5,0.0,0.14705882352941177,0.0,4.0323362829877745,0
https://reigenn.sorbonne-universite.fr,0,1,false_positive,0.5050613325639519,38,30,0,0,0,0,1,1,0,0,0,0,6,0.0,0.15789473684210525,0.0,3.893086896197163,0
https://wiffeyeye.weebly.com/,1,0,false_negative,0.41924920794080583,29,20,1,0,0,0,1,1,0,0,0,0,6,0.0,0.20689655172413793,0.0,3.8538632199977876,0
https://worldhealthaltrust.org/index2,0,1,false_positive,0.9634686054667847,37,22,7,0,1,0,0,1,0,0,0,1,5,0.02702702702702703,0.13513513513513514,0.0,4.111367136356229,0
https://www.wheelinteam457.net/,0,1,false_positive,0.8203788385554975,31,22,1,0,0,0,1,1,0,0,0,3,6,0.0967741935483871,0.1935483870967742,0.13636363636363635,3.8330709070912787,0
